id,tipus,font,nom,municipi,sstt,ssttNou,enquesta,grups,pDepartament,pAltres,pTotal,e75paret,e75rodes,e65paret,e65rodes,eTotal,a75paret,a75rodes,a65paret,a65rodes,aTotal,apTotal,srFixes,srRodes,srTotal,asm,mad,public,maleta,max
"43004256",ESC,Centre públic Dep. i CEB,Escola Ferreries,Tortosa,TEB,TEB,1,19,6,1,7,20,0,0,0,20,13,0,0,0,13,19,13,0,13,6,5,1,1,0
"43004268",ESC,Centre públic Dep. i CEB,Escola Remolins,Tortosa,TEB,TEB,1,9,2,0,2,1,0,5,3,9,1,0,5,1,7,9,2,1,3,2,2,1,1,0
"43004438",INS,Centre públic Dep. i CEB,Institut Dertosa,Tortosa,TEB,TEB,1,50,2,17,19,12,2,17,0,31,12,2,17,0,31,33,0,2,2,19,13,1,1,0
"43004441",INS,Centre públic Dep. i CEB,Institut de l'Ebre,Tortosa,TEB,TEB,1,33,0,0,0,28,6,0,0,34,28,5,0,0,33,33,4,3,7,0,0,1,1,0
"43004463",ESC,Centre públic Dep. i CEB,Escola Ramón y Cajal,Ulldecona,TEB,TEB,1,24,15,2,17,14,0,6,0,20,9,0,0,0,9,24,9,0,9,15,7,1,1,0
"43004487",ESC-ZER,Centre públic Dep. i CEB,Escola Montsant - ZER Montsant-Serra de Prades,Ulldemolins,TAR,TAR,1,2,1,0,1,0,2,0,0,2,0,1,0,0,1,2,0,1,1,1,1,1,0,0
"43004505",ESC,Centre públic Dep. i CEB,Escola Mare de Déu del Roser,Vallmoll,TAR,TAR,1,9,0,0,0,0,9,0,0,9,0,9,0,0,9,9,0,0,0,0,0,1,1,0
"43004517",ESC-ZER,Centre públic Dep. i CEB,Escola Rocabruna - ZER El Francolí,Picamoixons (Valls),TAR,TAR,1,5,0,0,0,3,1,0,0,4,3,1,0,0,4,4,4,0,4,0,0,1,0,0
"43004529",ESC,Centre públic Dep. i CEB,Escola Mare de Déu de la Candela,Valls,TAR,TAR,1,9,1,0,1,0,9,0,0,9,0,8,0,0,8,9,0,8,8,1,1,1,1,0
"43004530",ESC,Centre públic Dep. i CEB,Escola Baltasar Segú,Valls,TAR,TAR,1,9,1,0,1,6,3,0,0,9,6,2,0,0,8,9,6,2,8,1,1,1,1,0
"43004608",INS,Centre públic Dep. i CEB,Institut Narcís Oller,Valls,TAR,TAR,1,40,0,0,0,27,3,0,0,30,27,3,0,0,30,30,27,3,30,0,0,1,1,0
"43004611",INS,Centre públic Dep. i CEB,Institut Jaume Huguet,Valls,TAR,TAR,1,43,3,0,3,58,0,0,0,58,40,0,0,0,40,43,40,0,40,3,3,1,1,0
"43004633",ESC,Centre públic Dep. i CEB,Escola Eugeni d'Ors,Valls,TAR,TAR,1,18,12,4,16,18,0,0,0,18,6,0,0,0,6,18,6,0,6,12,5,1,1,0
"43004657",ESC,Centre públic Dep. i CEB,Escola Mestral,L'Hospitalet de l'Infant (Vandellòs i l'Hospitalet de l'Infant),TAR,TAR,1,28,0,7,7,26,0,0,0,26,26,0,0,0,26,26,26,0,26,2,2,1,1,0
"43004700",ESC,Centre públic Dep. i CEB,Escola Valdelors,Vandellòs (Vandellòs i l'Hospitalet de l'Infant),TAR,TAR,1,9,0,1,1,3,0,0,0,3,3,0,0,0,3,3,3,0,3,1,1,1,1,0
"43004748",ESC,Centre públic Dep. i CEB,Escola Àngel Guimerà,El Vendrell,TAR,PEN,1,22,0,0,0,18,4,0,0,22,18,4,0,0,22,22,18,4,22,0,0,1,1,0
"43004797",INS,Centre públic Dep. i CEB,Institut Baix Penedès,El Vendrell,TAR,PEN,1,28,0,4,4,28,0,0,0,28,28,0,0,0,28,28,0,0,0,0,0,1,1,0
"43004803",INS,Centre públic Dep. i CEB,Institut Andreu Nin,El Vendrell,TAR,PEN,1,35,1,11,12,37,0,0,0,37,34,0,0,0,34,35,34,0,34,1,1,1,1,0
"43004815",ESC,Centre públic Dep. i CEB,Escola Pau Casals,El Vendrell,TAR,PEN,1,19,0,2,2,20,0,0,0,20,19,0,0,0,19,19,0,0,0,0,0,1,1,0
"43004864",ESC,Centre públic Dep. i CEB,Escola Pere Virgili,Vilallonga del Camp,TAR,TAR,1,18,1,0,1,16,1,0,0,17,16,1,0,0,17,18,16,1,17,1,1,1,1,0
"43004888",ESC-ZER,Centre públic Dep. i CEB,Escola Font de l'Arc - ZER Baix Camp Sud,Vilanova d'Escornalbou,TAR,TAR,1,4,2,1,3,0,3,0,0,3,0,2,0,0,2,4,0,2,2,2,2,1,0,0
"43004921",ESC,Centre públic Dep. i CEB,Escola Bernardí Tolrà,Vila-rodona,TAR,TAR,1,9,2,1,3,9,0,0,0,9,7,0,0,0,7,9,5,0,5,2,2,1,1,0
"43004931",ESC,Centre públic Dep. i CEB,Escola Santa Maria del Mar,Salou,TAR,TAR,1,20,0,0,0,14,6,0,0,20,14,6,0,0,20,20,14,6,20,0,0,1,1,0
"43004979",ESC,Centre públic Dep. i CEB,Escola Torroja i Miret,Vila-seca de Solcina (Vila-seca),TAR,TAR,1,18,0,8,8,14,4,0,0,18,14,4,0,0,18,18,7,4,11,0,0,1,1,0
"43005005",ESC,Centre públic Dep. i CEB,Escola Sant Bernat Calvó,Vila-seca de Solcina (Vila-seca),TAR,TAR,1,18,0,4,4,16,2,0,0,18,16,2,0,0,18,18,7,2,9,0,0,1,1,0
"43005017",ESC-ZER,Centre públic Dep. i CEB,Escola del Montgoi - ZER Poblet,Vilaverd,TAR,TAR,1,1,1,1,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0
"43005081",ESC-ZER,Centre públic Dep. i CEB,Escola Mare de Déu dels Torrents - ZER Poblet,Vimbodí (Vimbodí i Poblet),TAR,TAR,1,3,1,0,1,4,0,0,0,4,2,0,0,0,2,3,2,0,2,1,1,1,0,0
"43005108",ESC-ZER,Centre públic Dep. i CEB,Escola Les Eres - ZER Ribera d'Ebre Nord,Vinebre,TEB,TEB,1,3,0,1,1,0,0,2,1,3,0,0,2,1,3,3,2,1,3,0,0,1,0,0
"43005121",ESC,Centre públic Dep. i CEB,Escola Santa Caterina,Vinyols i els Arcs,TAR,TAR,1,9,1,0,1,9,0,0,0,9,8,0,0,0,8,9,8,0,8,1,1,1,1,0
"43005133",ESC,Centre públic Dep. i CEB,Escola Mare de Déu del Priorat,Banyeres del Penedès,TAR,PEN,1,10,1,0,1,0,0,10,0,10,0,0,9,0,9,10,9,0,9,1,1,1,1,0
"43005145",ESC,Centre públic Dep. i CEB,Escola Els Ametllers,La Pobla de Montornès,TAR,TAR,1,11,3,0,3,6,1,0,0,7,6,1,0,0,7,10,6,1,7,3,3,1,1,0
"43005157",ESC,Centre públic Dep. i CEB,Escola Montoliu,La Riera de Gaià,TAR,TAR,1,9,1,0,1,7,0,2,1,10,7,0,1,0,8,9,8,0,8,1,1,1,1,0
"43005169",ESC,Centre públic Dep. i CEB,Escola Pau Delclòs,Tarragona,TAR,TAR,1,19,0,0,0,16,2,0,0,18,16,2,0,0,18,18,16,2,18,0,0,1,1,0
"43005170",ESC,Centre públic Dep. i CEB,Escola La Floresta,Torreforta (Tarragona),TAR,TAR,1,9,1,0,1,7,2,0,0,9,7,1,0,0,8,9,7,1,8,1,1,1,1,0
"43005182",EE,EE Privats,Mercè Pla,Tortosa,TEB,TEB,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,1,0
"43005194",ESC,Centre públic Dep. i CEB,Escola Mediterrani,L'Ampolla,TEB,TEB,1,12,2,0,2,11,0,0,0,11,10,0,0,0,10,12,4,0,4,2,2,1,1,0
"43005297",ESC,Centre públic Dep. i CEB,Escola Joan Perucho,Albinyana,TAR,PEN,1,9,1,0,1,0,0,0,9,9,0,0,0,8,8,9,0,8,8,1,1,1,1,0
"43005303",ESC-ZER,Centre públic Dep. i CEB,Escola Sant Jordi - ZER Riu i Serra,Aldover,TEB,TEB,1,3,1,0,1,3,0,0,0,3,2,0,0,0,2,3,2,0,2,1,1,1,0,0
"43005315",ESC-ZER,Centre públic Dep. i CEB,Escola d'Alfara de Carles - ZER Mont Caro,Alfara de Carles,TEB,TEB,1,2,1,0,1,2,0,0,0,2,1,0,0,0,1,2,0,0,0,1,1,1,0,0
"43005327",ESC,Centre públic Dep. i CEB,Escola Ramon Sugrañes,Almoster,TAR,TAR,1,9,1,0,1,9,0,0,0,9,8,0,0,0,8,9,8,0,8,1,1,1,1,0
"43005339",ESC-ZER,Centre públic Dep. i CEB,Escola Montsant - ZER Montsant,La Bisbal de Falset,TAR,TAR,1,2,3,2,5,0,0,1,0,1,0,0,0,0,0,3,0,0,0,2,1,1,0,0
"43005340",ESC,Centre públic Dep. i CEB,Escola Santa Anna,Castellvell del Camp,TAR,TAR,1,10,1,1,2,12,0,0,0,12,9,0,0,0,9,10,3,0,3,1,1,1,1,0
"43005364",ESC,Centre públic Dep. i CEB,Escola Les Eres,Creixell,TAR,TAR,1,11,1,1,2,0,11,0,0,11,0,10,0,0,10,11,0,3,3,1,1,1,1,0
"43005376",ESC-ZER,Centre públic Dep. i CEB,Escola Puigmarí - ZER Baix Camp Sud,Duesaigües,TAR,TAR,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1,1,0
"43005388",ESC-ZER,Centre públic Dep. i CEB,Escola Mestre Josep Roncero i Pallarès - ZER Montsià,Freginals,TEB,TEB,1,2,2,1,3,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,1,1,0,0
"43005391",ESC-ZER,Centre públic Dep. i CEB,Escola Sant Llorenç - ZER Montsià,La Galera,TEB,TEB,1,4,3,1,4,4,0,0,0,4,1,0,0,0,1,4,1,0,1,3,2,1,0,0
"43005406",ESC-ZER,Centre públic Dep. i CEB,Escola El Verger - ZER Ribera d'Ebre Nord,Garcia,TEB,TEB,1,2,1,0,1,3,0,0,0,3,1,0,0,0,1,2,1,0,1,1,1,1,0,0
"43005418",ESC-ZER,Centre públic Dep. i CEB,Escola Sant Salvador - ZER Montsià,Godall,TEB,TEB,1,1,2,1,3,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,0,0
"43005421",ESC-ZER,Centre públic Dep. i CEB,Escola Berenguer de Montoliu - ZER Els Ceps,Masllorenç,TAR,PEN,1,3,1,0,1,0,0,2,0,2,0,0,2,0,2,3,2,0,2,1,1,1,0,0
"43005443",ESC-ZER,Centre públic Dep. i CEB,Escola Roc Llop i Convalia - ZER Benissanet-Miravet,Miravet,TEB,TEB,1,3,1,1,2,3,0,1,0,4,2,0,0,0,2,3,2,0,2,1,1,1,0,0
"43005455",ESC-ZER,Centre públic Dep. i CEB,Escola Pius XII - ZER L'Aglà,El Molar,TAR,TAR,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
"43005467",ESC,Centre públic Dep. i CEB,Escola Les Codinetes,La Nou de Gaià,TAR,TAR,1,9,0,0,0,2,1,4,0,7,2,1,4,0,7,7,4,1,5,0,0,1,1,0
"43005479",ESC-ZER,Centre públic Dep. i CEB,Escola 1 d'Abril - ZER Ebre,La Palma d'Ebre,TEB,TEB,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0
"43005480",ESC,Centre públic Dep. i CEB,Escola Mare de Déu del Lledó,La Pobla de Mafumet,TAR,TAR,1,20,2,3,5,0,20,0,0,20,0,18,0,0,18,20,0,6,6,2,2,1,1,0
"43005492",ESC-ZER,Centre públic Dep. i CEB,Escola Santa Magdalena - ZER La Parellada,El Pont d'Armentera,TAR,TAR,1,3,1,0,1,1,3,0,0,4,1,1,0,0,2,3,1,1,2,1,1,1,0,0
"43005509",ESC-ZER,Centre públic Dep. i CEB,Escola Rossend Giol - ZER Baix Priorat,Porrera,TAR,TAR,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
"43005510",ESC-ZER,Centre públic Dep. i CEB,Escola Serra de Prades - ZER Montsant-Serra de Prades,Prades,TAR,TAR,1,3,1,0,1,1,0,1,1,3,1,0,1,0,2,3,2,0,2,1,1,1,0,0
"43005522",ESC,Centre públic Dep. i CEB,Escola Santa Marina,Pratdip,TAR,TAR,1,9,1,1,2,2,2,0,0,4,2,2,0,0,4,5,2,2,4,2,2,1,1,0
"43005534",ESC-ZER,Centre públic Dep. i CEB,Escola Les Eres de Rasquera - ZER La Font de l'Aiguadí,Rasquera,TEB,TEB,1,4,1,0,1,5,0,0,0,5,3,0,0,0,3,4,0,0,0,1,1,1,0,0
"43005546",ESC-ZER,Centre públic Dep. i CEB,Escola de La Riba - ZER El Francolí,La Riba,TAR,TAR,1,3,0,0,0,0,3,0,0,3,0,3,0,0,3,3,0,0,0,0,0,1,0,0
"43005558",ESC,Centre públic Dep. i CEB,Escola Sant Mateu,Riudecanyes,TAR,TAR,1,9,1,1,2,7,0,0,0,7,7,0,0,0,7,8,2,0,2,2,2,1,1,0
"43005561",ESC,Centre públic Dep. i CEB,Escola Mare de Déu del Roser,Riudecols,TAR,TAR,1,9,1,1,2,6,0,0,0,6,6,0,0,0,6,7,2,0,2,2,2,1,1,0
"43005571",ESC,Centre públic Dep. i CEB,Escola Les Comes,Rodonyà,TAR,TAR,1,9,1,0,1,8,0,0,0,8,8,0,0,0,8,9,8,0,8,1,1,1,1,0
"43005583",ESC,Centre públic Dep. i CEB,Escola Els Quatre Vents,Sant Jaume dels Domenys,TAR,PEN,1,13,0,1,1,6,9,0,0,15,6,7,0,0,13,13,6,7,13,0,0,1,1,0
"43005595",ESC,Centre públic Dep. i CEB,Escola La Parellada,Santa Oliva,TAR,PEN,1,13,0,0,0,10,4,0,0,14,10,3,0,0,13,13,4,2,6,0,0,1,1,0
"43005601",ESC-ZER,Centre públic Dep. i CEB,Escola El Tormo - ZER Ribera d'Ebre Nord,La Torre de l'Espanyol,TEB,TEB,1,2,0,0,0,1,0,2,0,3,1,0,1,0,2,2,2,0,2,0,0,1,0,0
"43005613",ESC-ZER,Centre públic Dep. i CEB,Escola Setze de Febrer - ZER Mediterrània,Els Muntells (Sant Jaume d'Enveja),TEB,TEB,1,1,0,1,1,2,0,0,0,2,1,0,0,0,1,1,1,0,1,0,0,1,0,0
"43005625",ESC-ZER,Centre públic Dep. i CEB,Escola Sant Antoni Abat - ZER Mont Caro,Els Reguers (Tortosa),TEB,TEB,1,3,1,1,2,2,0,0,0,2,2,0,0,0,2,3,0,0,0,1,1,1,0,0
"43005637",ESC-ZER,Centre públic Dep. i CEB,Escola Manuel de Castellví i Feliu - ZER Atzavara,Vilabella,TAR,TAR,1,3,1,0,1,2,1,0,0,3,2,0,0,0,2,3,2,0,2,1,1,1,0,0
"43005650",ESC-ZER,Centre públic Dep. i CEB,Escola El Diví Mestre - ZER Terra Alta Nord,Vilalba dels Arcs,TEB,TEB,1,3,1,0,1,2,1,0,0,3,2,0,0,0,2,3,2,0,2,1,1,1,0,0
"43005662",ESC,Centre públic Dep. i CEB,Escola Josep Nin,Salomó,TAR,TAR,1,9,0,1,1,0,0,0,4,4,0,0,0,4,4,4,0,4,4,1,1,1,1,0
"43005674",ESC-ZER,Centre públic Dep. i CEB,Escola Raval de Cristo - ZER Mont Caro,El Raval de Crist (Roquetes),TEB,TEB,1,6,2,0,2,4,0,2,0,6,4,0,0,0,4,6,3,0,3,2,2,1,0,0
"43005686",ESC,Centre públic Dep. i CEB,Escola Riu Clar,Torreforta (Tarragona),TAR,TAR,1,9,1,6,7,3,0,3,3,9,3,0,3,2,8,9,7,1,8,1,1,1,1,0
"43005698",ESC-ZER,Centre públic Dep. i CEB,Escola Marjal - ZER Mediterrània,Les Cases d'Alcanar (Alcanar),TEB,TEB,1,6,2,3,5,5,0,0,0,5,4,0,0,0,4,6,4,0,4,2,2,1,0,0
"43005704",INS,Centre públic Dep. i CEB,Institut Francesc Vidal i Barraquer,Tarragona,TAR,TAR,1,34,0,0,0,6,14,0,0,20,6,14,0,0,20,20,6,14,20,0,0,1,1,0
"43005731",EE,EE Privats,La Muntanyeta,Tarragona,TAR,TAR,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0
"43005741",EE,EE Privats,Ntra. Sra. del Mar,Reus,TAR,TAR,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0
"43005753",ESC,Centre públic Dep. i CEB,Escola Doctor Alberich i Casas,Reus,TAR,TAR,1,18,0,0,0,12,3,3,0,18,12,3,3,0,18,18,12,0,12,0,0,1,1,0
"43005765",ESC,Centre públic Dep. i CEB,Escola Eduard Toda i Güell,Reus,TAR,TAR,1,16,0,0,0,16,1,0,0,17,16,0,0,0,16,16,16,0,16,0,0,1,1,0
"43005893",ESC,Centre públic Dep. i CEB,Escola Centcelles,Constantí,TAR,TAR,1,10,1,3,4,7,0,1,0,8,7,0,1,0,8,9,3,0,3,2,2,1,1,0
"43005901",ESC,Centre públic Dep. i CEB,Escola Joan Rebull,Reus,TAR,TAR,1,26,0,2,2,15,7,0,0,22,15,7,0,0,22,22,2,1,3,2,2,1,1,0
"43005911",ESC,Centre públic Dep. i CEB,Escola Campclar,Torreforta (Tarragona),TAR,TAR,1,11,1,3,4,12,0,0,0,12,10,0,0,0,10,11,4,0,4,1,1,1,1,0
"43005935",ESC,Centre públic Dep. i CEB,Escola Sant Bernat Calvó,Reus,TAR,TAR,1,16,0,0,0,16,0,0,0,16,16,0,0,0,16,16,16,0,16,0,0,1,1,0
"43005947",ESC,Centre públic Dep. i CEB,Escola Cal·lípolis,Platja de la Pineda (Vila-seca),TAR,TAR,1,16,6,4,10,10,0,1,0,11,10,0,0,0,10,16,10,0,10,6,5,1,1,0
"43005959",ESC,Centre públic Dep. i CEB,Escola Cèsar August,Tarragona,TAR,TAR,1,20,0,6,6,19,3,0,0,22,19,1,0,0,20,20,6,1,7,0,0,1,1,0
"43005972",INS,Centre públic Dep. i CEB,Institut Ramon Barbat i Miracle,Vila-seca de Solcina (Vila-seca),TAR,TAR,1,41,1,7,8,24,0,0,0,24,24,0,0,0,24,25,24,0,24,8,8,1,1,0
"43006046",ESC-ZER,Centre públic Dep. i CEB,Escola Divina Pastora - ZER Mestral,Vinallop (Tortosa),TEB,TEB,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
"43006061",ESC,Centre públic Dep. i CEB,Escola Rubió i Ors,Reus,TAR,TAR,1,18,3,2,5,0,0,19,0,19,0,0,15,0,15,18,0,0,0,3,3,1,1,0
"43006095",EE,EE Privats,Jerónimo de Moragas,Móra d'Ebre,TEB,TEB,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
"43006101",INS,Centre públic Dep. i CEB,Institut Montsià,Amposta,TEB,TEB,1,28,0,0,0,29,1,0,0,30,28,0,0,0,28,28,28,0,28,0,0,1,1,0
"43006125",INS,Centre públic Dep. i CEB,Institut Campclar,Tarragona,TAR,TAR,1,33,3,0,3,3,2,30,0,35,3,2,25,0,30,33,0,0,0,3,3,1,1,0
"43006162",EE,EE Privats,Solc,Tarragona,TAR,TAR,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0
"43006174",ESC,Centre públic Dep. i CEB,Escola Les Moreres,Les Pobles (Aiguamúrcia),TAR,TAR,1,9,1,1,2,3,0,0,0,3,3,0,0,0,3,4,3,0,3,2,2,1,1,0
"43006186",ESC,Centre públic Dep. i CEB,Escola Soriano Montagut,Amposta,TEB,TEB,1,18,13,0,13,12,0,3,3,18,5,0,0,0,5,18,5,0,5,13,5,1,1,0
"43006216",ESC,Centre públic Dep. i CEB,Escola Cèlia Artiga,Reus,TAR,TAR,1,9,1,8,9,6,1,1,0,8,6,1,1,0,8,9,0,0,0,1,1,1,1,0
"43006228",ESC,Centre públic Dep. i CEB,Escola Rosa Sensat,Reus,TAR,TAR,1,9,1,0,1,11,0,0,0,11,8,0,0,0,8,9,5,0,5,1,1,1,1,0
"43006241",ESC,Centre públic Dep. i CEB,Escola La Plana,La Plana (Vila-seca),TAR,TAR,1,9,1,7,8,5,4,0,0,9,5,3,0,0,8,9,2,3,5,1,1,1,1,0
"43006253",APD,APD & FP Municipals no CEB,EASD de Tarragona,Tarragona,TAR,TAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43006332",ESC,Centre públic Dep. i CEB,Escola Mestral,Vila-seca de Solcina (Vila-seca),TAR,TAR,1,13,0,4,4,0,0,15,0,15,0,0,13,0,13,13,0,0,0,0,0,1,1,0
"43006356",ESC,Centre públic Dep. i CEB,Escola Marinada,Cambrils,TAR,TAR,1,17,2,0,2,17,0,0,0,17,15,0,0,0,15,17,9,0,9,2,2,1,1,0
"43006371",ESC-ZER,Centre públic Dep. i CEB,Escola Sant Roc - ZER Conca de Barberà,Rocafort de Queralt,TAR,TAR,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
"43006393",ESC,Centre públic Dep. i CEB,Escola Europa,Salou,TAR,TAR,1,21,0,4,4,19,0,0,0,19,19,0,0,0,19,19,10,0,10,2,2,1,1,0
"43006496",INS,Centre públic Dep. i CEB,Institut Manuel Sales i Ferré,Ulldecona,TEB,TEB,1,21,12,0,12,13,4,0,0,17,9,0,0,0,9,21,5,2,7,12,6,1,1,0
"43006541",ESC,Centre públic Dep. i CEB,Escola Teresa Miquel i Pàmies,Reus,TAR,TAR,1,18,0,1,1,15,1,0,0,16,15,1,0,0,16,16,0,0,0,1,1,1,1,0
"43006551",ESC,Centre públic Dep. i CEB,Escola Horta Vella,Sant Carles de la Ràpita,TEB,TEB,1,20,0,0,0,20,0,0,0,20,20,0,0,0,20,20,9,0,9,0,0,1,1,0
"43006563",ESC,Centre públic Dep. i CEB,Escola Marcel·lí Domingo,Tarragona,TAR,TAR,1,16,0,1,1,18,0,0,0,18,16,0,0,0,16,16,10,0,10,0,0,1,1,0
"43006575",ESC,Centre públic Dep. i CEB,Escola Eladi Homs,Valls,TAR,TAR,1,10,0,1,1,7,3,0,0,10,7,3,0,0,10,10,7,3,10,0,0,1,1,0
"43006587",ESC,Centre públic Dep. i CEB,Escola Àngels Garriga,El Vendrell,TAR,PEN,1,21,0,0,0,16,0,0,15,31,16,0,0,5,21,21,16,5,21,0,0,1,1,0
"43006599",EE,EE Privats,L'Àngel,Amposta,TEB,TEB,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0
"43006617",INS,Centre públic Dep. i CEB,Institut Joan Amigó i Callau,L'Espluga de Francolí,TAR,TAR,1,5,0,14,14,10,0,0,0,10,5,0,0,0,5,5,0,0,0,0,0,1,1,0
"43006630",INS,Centre públic Dep. i CEB,Institut Pere Martell,Tarragona,TAR,TAR,1,59,0,10,10,16,20,0,0,36,16,20,0,0,36,36,0,0,0,10,10,1,1,0
"43006642",INS,Centre públic Dep. i CEB,Institut Terra Alta,Gandesa,TEB,TEB,1,18,1,2,3,18,1,0,0,19,17,0,0,0,17,18,2,0,2,1,1,1,1,0
"43006654",INS,Centre públic Dep. i CEB,Institut Cambrils,Cambrils,TAR,TAR,1,22,1,1,2,21,0,0,0,21,21,0,0,0,21,22,21,0,21,1,1,1,1,0
"43006678",INS,Centre públic Dep. i CEB,Institut Gabriel Ferrater i Soler,Reus,TAR,TAR,1,34,1,0,1,32,2,0,0,34,32,1,0,0,33,34,32,1,33,1,1,1,1,0
"43006681",INS,Centre públic Dep. i CEB,Institut de La Sénia,La Sénia,TEB,TEB,1,17,1,0,1,15,2,0,0,17,15,1,0,0,16,17,0,2,2,1,1,1,1,0
"43006691",INS,Centre públic Dep. i CEB,Institut Priorat,Falset,TAR,TAR,1,23,3,2,5,4,0,24,1,29,4,0,16,0,20,23,20,0,20,3,3,1,1,0
"43006708",INS,Centre públic Dep. i CEB,Institut Joan Segura i Valls,Santa Coloma de Queralt,TAR,TAR,1,7,0,1,1,5,0,0,0,5,5,0,0,0,5,5,5,0,5,1,1,1,1,0
"43006851",ESC,Centre públic Dep. i CEB,Escola Molí de Vent,Torredembarra,TAR,TAR,1,20,0,0,0,20,0,0,0,20,20,0,0,0,20,20,10,0,10,0,0,1,1,0
"43006861",ESC,Centre públic Dep. i CEB,Escola Enxaneta,Valls,TAR,TAR,1,9,2,0,2,7,2,0,0,9,7,0,0,0,7,9,7,0,7,2,2,1,1,0
"43006873",ESC,Centre públic Dep. i CEB,Escola Riumar,Deltebre,TEB,TEB,1,9,0,0,0,5,4,0,0,9,5,4,0,0,9,9,0,5,5,0,0,1,1,0
"43006940",EOI,Centre públic Dep. i CEB,EOI de Tarragona,Tarragona,TAR,TAR,1,100,0,21,21,1,0,0,2,3,1,0,0,2,3,3,1,2,3,21,21,1,1,0
"43006952",INS,Centre públic Dep. i CEB,Institut Torredembarra,Torredembarra,TAR,TAR,1,28,2,0,2,35,0,5,0,40,26,0,0,0,26,28,0,0,0,2,2,1,1,0
"43006964",INS,Centre públic Dep. i CEB,Institut de Deltebre,Deltebre,TEB,TEB,1,27,3,0,3,22,3,0,0,25,22,2,0,0,24,27,4,0,4,3,3,1,1,0
"43006976",INS,Centre públic Dep. i CEB,Institut Candelera,L'Ametlla de Mar,TEB,TEB,1,19,11,4,15,10,2,5,0,17,8,0,0,0,8,19,0,2,2,11,5,1,1,0
"43006988",EE,Centre públic Dep. i CEB,CEE Garbí,El Vendrell,TAR,PEN,1,6,6,0,6,12,0,0,0,12,0,0,0,0,0,6,0,0,0,6,2,1,1,0
"43007038",FP,Centre públic Dep. i CEB,Institut Escola d'Hoteleria i Turisme,Cambrils,TAR,TAR,1,22,0,0,0,0,13,0,0,13,0,13,0,0,13,13,0,0,0,0,0,1,1,0
"43007051",CFA,CFA Departament,CFA Josepa Massanés i Dalmau,Tarragona,TAR,TAR,1,3,0,0,0,0,3,0,0,3,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"43007087",INS,Centre públic Dep. i CEB,Institut Sòl de Riu,Alcanar,TEB,TEB,1,23,1,0,1,21,0,0,0,21,21,0,0,0,21,22,0,0,0,1,1,1,1,0
"43007105",ESC,Centre públic Dep. i CEB,Escola Montsant,Reus,TAR,TAR,1,9,1,3,4,0,9,0,0,9,0,8,0,0,8,9,0,8,8,1,1,1,1,0
"43007117",ESC,Centre públic Dep. i CEB,Escola Pax,Tarragona,TAR,TAR,1,18,0,3,3,16,0,0,4,20,16,0,0,2,18,18,10,4,14,0,0,1,1,0
"43007129",INS,Centre públic Dep. i CEB,Institut Julio Antonio,Móra d'Ebre,TEB,TEB,1,28,1,0,1,27,0,0,0,27,27,0,0,0,27,28,0,0,0,1,1,1,1,0
"43007166",INS,Centre públic Dep. i CEB,Institut Lluís Domènech i Montaner,Reus,TAR,TAR,1,32,1,0,1,30,0,0,0,30,30,0,0,0,30,31,0,0,0,1,1,1,1,0
"43007178",ESC,Centre públic Dep. i CEB,Escola Mowgli,Reus,TAR,TAR,1,11,0,3,3,7,2,0,0,9,7,2,0,0,9,9,7,2,9,2,2,1,1,0
"43007208",INS,Centre públic Dep. i CEB,Institut Berenguer d'Entença,L'Hospitalet de l'Infant (Vandellòs i l'Hospitalet de l'Infant),TAR,TAR,1,22,0,13,13,9,8,1,1,19,9,8,1,1,19,19,0,0,0,3,3,1,1,0
"43007221",INS,Centre públic Dep. i CEB,Institut Els Alfacs,Sant Carles de la Ràpita,TEB,TEB,1,27,1,0,1,16,9,2,3,30,16,9,1,0,26,27,6,0,6,1,1,1,1,0
"43007233",INS,Centre públic Dep. i CEB,Institut de Flix,Flix,TEB,TEB,1,18,2,0,2,17,0,0,0,17,16,0,0,0,16,18,2,0,2,2,2,1,1,0
