id,nom,municipi,sstt,ssttNou,idResposta,dataResposta,pDepartament,pAltres,pTotal,e75paret,e75rodes,e65paret,e65rodes,eTotal,srFixes,srRodes,srTotal,retirada,armaris
"08041210",Escola del Bosc,Barberà del Vallès,VOC,VOC,4216743,24/03/2022,1,1,2,0,17,0,0,17,0,9,9,17,3
"08041222",Escola Can Cladellas,Palau-solità i Plegamans,VOC,VOC,4213440,23/03/2022,1,0,1,20,0,2,0,22,0,0,0,20,4
"08041234",Escola Collserola,Sant Cugat del Vallès,VOC,VOC,4222349,28/03/2022,2,0,2,0,0,15,2,17,0,0,0,0,2
"08041246",Escola Francesc Aldea i Pérez,Terrassa,VOC,VOC,4234241,04/04/2022,0,0,0,11,0,1,2,14,11,2,13,11,2
"08041374",Institut La Mallola,Esplugues de Llobregat,BLL,BLL,4230203,31/03/2022,3,10,13,8,0,0,0,8,0,0,0,8,0
"08041519",Institut Martí Dot,Sant Feliu de Llobregat,BLL,BLL,4229408,31/03/2022,0,0,0,30,6,0,0,36,0,6,6,18,32
"08041556",Escola Montseny,Sant Just Desvern,BLL,BLL,4227665,30/03/2022,1,0,1,10,0,0,0,10,5,0,5,10,2
"08041568",Escola Jungfrau,Badalona,BCO,BCO,4230025,31/03/2022,1,0,1,19,0,0,0,19,6,0,6,19,4
"08041571",Escola Artur Martorell,Badalona,BCO,BCO,4217612,25/03/2022,1,1,2,10,0,0,0,10,10,0,10,10,2
"08041581",Escola Gitanjali,Badalona,BCO,BCO,4216166,24/03/2022,1,0,1,9,0,0,0,9,9,0,9,9,2
"08041601",Escola Torre de la Llebre,Rubí,VOC,VOC,4214482,23/03/2022,1,0,1,9,0,0,0,9,0,0,0,9,3
"08041611",Escola Joanot Alisanda,Sabadell,VOC,VOC,4225943,29/03/2022,2,5,7,4,3,11,0,18,15,3,18,18,4
"08041647",Escola Ponent,Granollers,MVO,MVO,4223223,28/03/2022,1,0,1,18,0,0,0,18,18,0,18,1,3
"08041659",Escola Mestres Montaña,Granollers,MVO,MVO,4222933,28/03/2022,1,0,1,0,18,0,0,18,0,18,18,0,4
"08041660",Escola Pont de la Cadena,Molins de Rei,BLL,BLL,4216174,24/03/2022,0,1,1,8,1,0,0,9,8,1,9,8,2
"08041672",Escola Creu Alta,Sabadell,VOC,VOC,4223381,28/03/2022,1,0,1,10,0,0,0,10,10,0,10,0,2
"08041684",Escola Espai 3,Sant Joan Despí,BLL,BLL,4215486,24/03/2022,0,2,2,18,0,0,0,18,0,0,0,16,4
"08041696",Escola Vaixell Burriac,Vilassar de Mar,MVO,MVO,4225728,29/03/2022,1,1,2,16,2,0,0,18,16,2,18,16,4
"08041714",Escola Les Basseroles,Sant Miquel (Seva),CCE,CCE,4231044,01/04/2022,0,0,0,1,0,1,5,7,2,5,7,0,2
"08041726",Escola Roc Blanc,Viladecavalls,VOC,VOC,4222508,28/03/2022,1,2,3,12,0,0,0,12,12,0,12,5,4
"08041751",Escola La Caixa,Barcelona,CEB,CEB,4218924,25/03/2022,0,0,0,10,2,0,0,12,3,2,5,4,2
"08041866",Institut El Calamot,Gavà,BLL,BLL,4231349,01/04/2022,0,0,0,32,4,0,0,36,0,0,0,36,9
"08041911",Escola Els Pins,Barcelona,CEB,CEB,4234561,04/04/2022,0,0,0,2,1,0,2,5,2,3,5,0,3
"08041933",Institut Rubió i Tudurí,Barcelona,CEB,CEB,4223468,28/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,1
"08041969",Escola Pau Vila,Barcelona,CEB,CEB,4211997,22/03/2022,0,0,0,4,0,7,0,11,11,0,11,7,1
"08041970",Escola Tres Pins,Barcelona,CEB,CEB,4221572,28/03/2022,1,3,4,6,4,0,0,10,6,4,10,11,2
"08042019",Institut Badalona VII,Badalona,BCO,BCO,4232006,01/04/2022,0,0,0,0,18,0,2,20,1,0,1,0,0
"08042020",Institut Vallès,Sabadell,VOC,VOC,4236439,05/04/2022,3,0,3,24,0,0,0,24,24,0,24,0,0
"08042044",Institut Mig-Món,Súria,CCE,CCE,4225323,29/03/2022,0,0,0,1,16,0,0,17,1,16,17,0,4
"08042056",Institut Can Puig,Sant Pere de Ribes,BCO,PEN,4213678,23/03/2022,1,0,1,0,24,0,0,24,0,24,24,0,0
"08042093",Institut Vinyes Velles,Montornès del Vallès,MVO,MVO,4222436,28/03/2022,1,0,1,22,0,0,0,22,22,0,22,22,22
"08042101",Institut Manuel Vázquez Montalbán,Sant Adrià de Besòs,BCO,BCO,4230200,31/03/2022,0,0,0,16,0,0,2,18,16,2,18,0,0
"08042287",Escola Salvador Espriu,Granollers,MVO,MVO,4226770,30/03/2022,1,4,5,18,0,0,0,18,6,0,6,16,5
"08042299",Escola Sant Miquel,Cornellà de Llobregat,BLL,BLL,4223374,28/03/2022,0,0,0,18,2,0,0,20,18,0,18,18,3
"08042305",Escola Joan Miró,Barcelona,CEB,CEB,4223524,28/03/2022,2,0,2,18,0,0,0,18,18,0,18,19,5
"08042329",Escola Els Xiprers,Barcelona,CEB,CEB,4230329,31/03/2022,0,0,0,5,0,4,0,9,1,0,1,9,2
"08042330",Institut Sant Ramon,Cardona,CCE,CCE,4227252,30/03/2022,0,8,8,4,2,0,0,6,2,0,2,0,0
"08042342",Institut de Badia del Vallès,Badia del Vallès,VOC,VOC,4230992,01/04/2022,0,0,0,23,2,0,0,25,23,2,25,23,4
"08042354",EA La Industrial,Barcelona,CEB,CEB,4238463,06/04/2022,0,0,0,7,8,0,0,15,7,8,15,0,1
"08042573",Institut Lluïsa Cura,Barcelona,CEB,CEB,4235210,04/04/2022,0,0,0,2,0,7,0,9,0,0,0,8,4
"08042585",CEE Pont del Dragó,Barcelona,CEB,CEB,4227383,30/03/2022,0,0,0,2,2,0,0,4,2,2,4,2,0
"08042780",Escola Josep Maria Jujol,Barcelona,CEB,CEB,4237095,05/04/2022,0,0,0,17,2,0,0,19,17,2,19,0,5
"08042792",Escola Damià Mateu,Llinars del Vallès,MVO,MVO,4218307,25/03/2022,0,0,0,10,0,0,0,10,10,0,10,10,2
"08042809",Escola Galileo Galilei,El Prat de Llobregat,BLL,BLL,4227947,30/03/2022,1,1,2,18,0,0,0,18,18,0,18,18,5
"08042810",Escola Charles Darwin,El Prat de Llobregat,BLL,BLL,4215776,24/03/2022,1,0,1,19,0,0,0,19,6,0,6,19,5
"08042834",Escola Can Palmer,Viladecans,BLL,BLL,4218851,25/03/2022,1,0,1,0,11,0,1,12,0,0,0,2,4
"08042846",CFA Cornellà de Llobregat,Cornellà de Llobregat,BLL,BLL,4225169,29/03/2022,0,8,8,5,0,0,0,5,5,0,5,5,1
"08042858",CFA Els Tarongers,Mataró,MVO,MVO,4230420,31/03/2022,0,1,1,4,0,0,0,4,0,0,0,4,1
"08042861",Escola Lola Anglada,Esplugues de Llobregat,BLL,BLL,4218605,25/03/2022,0,2,2,0,0,0,2,2,0,0,0,9,2
"08042871",Escola Patufet Sant Jordi-Francesc Batallé i Ara,L'Hospitalet de Llobregat,BCO,BCO,4221418,28/03/2022,0,0,0,18,0,0,0,18,18,0,18,10,4
"08042883",Escola Sant Josep - El Pi,L'Hospitalet de Llobregat,BCO,BCO,4215471,24/03/2022,0,2,2,9,0,0,0,9,5,0,5,10,2
"08042895",Escola Schola,Rubí,VOC,VOC,4218219,25/03/2022,1,0,1,8,0,0,0,8,5,0,5,8,2
"08043103",Escola Antoni Balmanya,Barcelona,CEB,CEB,4224783,29/03/2022,0,0,0,17,1,0,0,18,2,1,3,15,4
"08043115",Escola Provençals,Barcelona,CEB,CEB,4217660,25/03/2022,1,18,19,16,0,0,0,16,0,0,0,16,4
"08043255",Escola Ítaca,Barcelona,CEB,CEB,4227487,30/03/2022,0,0,0,18,0,0,0,18,0,0,0,18,5
"08043267",Escola Pau Casals-Gràcia,Barcelona,CEB,CEB,4228452,30/03/2022,1,0,1,26,0,6,0,32,26,0,26,26,4
"08043279",Escola Pompeu Fabra,Barcelona,CEB,CEB,4223253,28/03/2022,1,0,1,9,0,0,0,9,9,0,9,9,2
"08043292",Escola Tabor,Barcelona,CEB,CEB,4217713,25/03/2022,0,0,0,19,0,0,0,19,15,0,15,19,5
"08043310",Escola Edumar,Castelldefels,BLL,BLL,4215829,24/03/2022,1,0,1,15,3,0,0,18,5,3,8,18,4
"08043334",Escola Alexandre Galí,Cornellà de Llobregat,BLL,BLL,4224963,29/03/2022,1,0,1,7,2,0,0,9,7,2,9,0,2
"08043346",Escola Montserrat,Esparreguera,BLL,BLL,4220847,27/03/2022,0,0,0,9,0,0,0,9,9,0,9,9,3
"08043361",Escola El Turó,Montcada i Reixac,VOC,VOC,4216696,24/03/2022,0,0,0,0,9,0,0,9,0,0,0,0,2
"08043371",Escola La Lió,Premià de Mar,MVO,MVO,4227956,30/03/2022,0,0,0,4,2,2,1,9,5,0,5,7,2
"08043383",Escola Nostra Llar,Sabadell,VOC,VOC,4227893,30/03/2022,0,0,0,18,1,0,0,19,18,1,19,18,6
"08043395",Institut Alexandre de Riquer,Calaf,CCE,CCE,4231572,01/04/2022,0,1,1,11,0,0,0,11,11,0,11,11,0
"08043401",Escola Barrufet,Sant Boi de Llobregat,BLL,BLL,4226769,30/03/2022,1,0,1,14,0,0,0,14,0,0,0,14,4
"08043437",Escola Font de l'Alba,Terrassa,VOC,VOC,4229882,31/03/2022,1,0,1,9,2,0,0,11,9,2,11,9,4
"08043462",Institut Ernest Lluch,Barcelona,CEB,CEB,4229734,31/03/2022,0,0,0,12,12,0,0,24,12,12,24,0,8
"08043474",Escola L'Estel,Barcelona,CEB,CEB,4213027,23/03/2022,0,0,0,9,1,0,0,10,9,1,10,10,1
"08043486",Institut Manolo Hugué,Caldes de Montbui,MVO,MVO,4215647,24/03/2022,2,2,4,27,2,0,0,29,0,2,2,15,0
"08043504",Institut Pere Calders,Cerdanyola del Vallès,VOC,VOC,4229850,31/03/2022,0,0,0,2,3,18,0,23,0,0,0,3,3
"08043516",Institut Santa Eulàlia,Terrassa,VOC,VOC,4232009,01/04/2022,2,0,2,12,12,3,0,27,0,0,0,17,0
"08043589",Institut Salvador Dalí,El Prat de Llobregat,BLL,BLL,4225374,29/03/2022,0,0,0,21,1,0,0,22,0,0,0,26,26
"08043644",Institut Carles Vallbona,Granollers,MVO,MVO,4231382,01/04/2022,2,0,2,20,6,0,0,26,0,0,0,20,6
"08043656",Institut Marina,La Llagosta,MVO,MVO,4230583,31/03/2022,3,0,3,11,20,0,0,31,0,0,0,3,3
"08043668",Institut L'Estatut,Rubí,VOC,VOC,4230596,31/03/2022,1,0,1,22,0,0,0,22,22,0,22,22,1
"08043671",Institut El Palau,Sant Andreu de la Barca,BLL,BLL,4226792,30/03/2022,0,0,0,30,0,0,0,30,0,0,0,15,3
"08043681",Institut Marianao,Sant Boi de Llobregat,BLL,BLL,4227553,30/03/2022,0,0,0,25,2,0,0,27,0,2,2,13,3
"08043693",Institut Joaquim Mir,Vilanova i la Geltrú,BCO,PEN,4229669,31/03/2022,0,0,0,34,0,0,0,34,0,0,0,34,0
"08043747",Escola Baloo,Barcelona,CEB,CEB,4236625,05/04/2022,0,0,0,0,0,7,0,7,2,0,2,7,0
"08043760",Escola Colònia Güell,La Colònia Güell (Santa Coloma de Cervelló),BLL,BLL,4235784,05/04/2022,18,0,18,0,0,1,0,1,1,0,1,5,1
"08043784",Escola Àngels Garriga,Barcelona,CEB,CEB,4227883,30/03/2022,1,0,1,5,0,1,0,6,3,0,3,4,2
"08043796",Escola Barrufet,Barcelona,CEB,CEB,4230227,31/03/2022,2,0,2,18,0,0,0,18,6,0,6,18,4
"08043814",Escola Carlit,Barcelona,CEB,CEB,4223129,28/03/2022,0,0,0,0,9,0,0,9,0,9,9,7,3
"08043838",Escola Turó del Cargol,Barcelona,CEB,CEB,4235033,04/04/2022,0,0,0,7,0,0,2,9,8,2,10,7,2
"08043841",Escola Lavínia,Barcelona,CEB,CEB,4222228,28/03/2022,0,0,0,9,0,0,0,9,7,0,7,9,2
"08043851",Escola Nabí,Barcelona,CEB,CEB,4224991,29/03/2022,0,1,1,9,0,0,0,9,9,0,9,2,2
"08043863",Escola Orlandai,Barcelona,CEB,CEB,4229870,31/03/2022,0,0,0,8,1,0,0,9,5,0,5,9,2
"08043875",Escola Pit-Roig,Barcelona,CEB,CEB,4236491,05/04/2022,0,0,0,7,0,0,2,9,0,2,2,7,2
"08043887",Escola Sagrada Família,Barcelona,CEB,CEB,4229125,31/03/2022,1,0,1,17,0,1,0,18,8,0,8,18,4
"08043899",Escola Tàber,Barcelona,CEB,CEB,4230082,31/03/2022,0,0,0,18,0,0,0,18,10,0,10,18,4
"08043905",Escola El Dofí,Premià de Mar,MVO,MVO,4223414,28/03/2022,0,4,4,0,0,6,1,7,4,0,4,7,5
"08043917",Escola Cossetània,Vilanova i la Geltrú,BCO,PEN,4216172,24/03/2022,0,2,2,9,0,0,0,9,2,0,2,9,3
"08043929",Escola Llebetx,Vilanova i la Geltrú,BCO,PEN,4222037,28/03/2022,0,1,1,9,0,0,0,9,0,0,0,9,1
"08043930",Escola Marinada,El Masnou,MVO,MVO,4218105,25/03/2022,0,0,0,9,0,0,0,9,9,0,9,9,1
"08043942",Escola Montbui,Caldes de Montbui,MVO,MVO,4225915,29/03/2022,1,1,2,22,3,5,1,31,14,4,18,20,5
"08043954",Escola Ribatallada,Sabadell,VOC,VOC,4224800,29/03/2022,0,0,0,6,1,0,0,7,3,1,4,6,1
"08043966",Escola Heura,Barcelona,CEB,CEB,4211988,22/03/2022,1,0,1,0,0,7,3,10,7,3,10,10,1
"08043978",Institut Daniel Blanxart i Pedrals,Olesa de Montserrat,BLL,BLL,4238791,06/04/2022,4,0,4,25,0,5,0,30,0,0,0,25,2
"08043981",Institut Joan Ramon Benaprès,Sitges,BCO,PEN,4228740,31/03/2022,0,0,0,34,2,0,0,36,0,0,0,32,0
"08044016",Escola Flama,Sant Fruitós de Bages,CCE,CCE,4227438,30/03/2022,1,1,2,16,0,0,0,16,10,0,10,0,4
"08044028",CEE Horitzó,Pineda de Mar,MVO,MVO,4227524,30/03/2022,11,0,11,1,1,7,0,9,7,0,7,6,3
"08044053",Institut Salvador Seguí,Barcelona,CEB,CEB,4230185,31/03/2022,0,0,0,12,6,0,0,18,12,6,18,12,18
"08044077",EA Josep Serra i Abella,L'Hospitalet de Llobregat,BCO,BCO,4239092,06/04/2022,0,0,0,18,0,0,0,18,18,0,18,0,0
"08044120",CFA Freire,Barcelona,CEB,CEB,4224059,28/03/2022,0,0,0,3,1,0,5,9,3,6,9,3,1
"08044156",EA Deià,Barcelona,CEB,CEB,4213547,23/03/2022,0,0,0,8,0,0,0,8,0,0,0,8,0
"08044168",Institut Pla de les Moreres,Vilanova del Camí,CCE,PEN,4212282,22/03/2022,0,0,0,29,0,0,0,29,29,0,29,0,5
"08044201",Escola Dovella,Barcelona,CEB,CEB,4230134,31/03/2022,0,2,2,3,6,1,0,10,4,6,10,6,2
"08044223",CEE L'Estel- Can Bori,L'Hospitalet de Llobregat,BCO,BCO,4230144,31/03/2022,11,0,11,10,0,0,0,10,10,0,10,8,0
"08044247",Escola Estel,Molins de Rei,BLL,BLL,4218789,25/03/2022,1,0,1,5,4,0,0,9,5,4,9,5,2
"08044296",Escola Salvador Espriu,Badalona,BCO,BCO,4215470,24/03/2022,0,0,0,18,0,0,0,18,18,0,18,10,2
"08044302",Escola Joan Abelló,Mollet del Vallès,MVO,MVO,4231676,01/04/2022,0,0,0,16,2,0,0,18,8,0,8,16,4
"08044314",Escola Andreu Castells,Sabadell,VOC,VOC,4214338,23/03/2022,0,0,0,0,9,0,0,9,0,0,0,0,7
"08044430",Escola La Garalda,Pallejà,BLL,BLL,4218776,25/03/2022,0,12,12,16,0,0,0,16,16,0,16,16,6
"08044454",Escola Pilarín Bayés,Les Fonts (Sant Quirze del Vallès),VOC,VOC,4234300,04/04/2022,1,0,1,18,0,0,0,18,18,0,18,8,2
"08044508",Escola Ítaca,Badalona,BCO,BCO,4239376,07/04/2022,1,0,1,1,12,0,0,13,1,5,6,13,1
"08044511",EOI Barcelona-Vall d'Hebron,Barcelona,CEB,CEB,4229755,31/03/2022,0,0,0,22,3,0,0,25,7,3,10,22,0
"08044521",Escola Els Pinetons,La Garriga,MVO,MVO,4229611,31/03/2022,0,13,13,12,0,0,0,12,6,3,9,11,4
"08044533",Institut La Ferreria,Montcada i Reixac,VOC,VOC,4220799,27/03/2022,0,0,0,24,4,3,0,31,0,0,0,13,0
"08044545",Escola Collbaix,Sant Joan de Vilatorrada,CCE,CCE,4234925,04/04/2022,1,0,1,0,0,0,9,9,0,9,9,2,3
"08044569",Institut Pere Barnils,Centelles,CCE,CCE,4230115,31/03/2022,1,0,1,25,2,0,0,27,25,2,27,25,12
"08044570",Institut Vall d'Arús,Vallirana,BLL,BLL,4214074,23/03/2022,0,3,3,24,4,0,0,28,24,4,28,28,0
"08044582",EOI de L'Hospitalet de Llobregat,L'Hospitalet de Llobregat,BCO,BCO,4225232,29/03/2022,0,0,0,0,14,0,5,19,0,19,19,0,0
"08044594",Institut Giola,Llinars del Vallès,MVO,MVO,4224679,29/03/2022,0,0,0,4,0,28,4,36,8,0,8,32,0
"08044600",Institut Moianès,Moià,CCE,CCE,4225412,29/03/2022,0,0,0,18,1,0,0,19,0,0,0,18,0
"08044612",Institut Torre de Malla,Parets del Vallès,MVO,MVO,4228618,30/03/2022,0,0,0,20,5,0,0,25,0,0,0,0,10
"08044624",Institut Sabadell,Sabadell,VOC,VOC,4215434,24/03/2022,0,0,0,27,1,0,0,28,0,0,0,0,3
"08044636",EOI de Sabadell,Sabadell,VOC,VOC,4228640,30/03/2022,0,0,0,0,26,0,0,26,0,4,4,0,1
"08044648",Escola La Roda,Terrassa,VOC,VOC,4223043,28/03/2022,1,1,2,8,6,0,0,14,8,6,14,8,4
"08044715",Institut Jaume Mimó,Cerdanyola del Vallès,VOC,VOC,4225986,29/03/2022,14,8,22,7,0,0,0,7,0,0,0,0,8
"08044910",Escola El Turonet,Sant Quirze del Vallès,VOC,VOC,4213331,23/03/2022,1,0,1,10,1,0,0,11,10,1,11,11,2
"08044922",Institut Dr. Puigvert,Barcelona,CEB,CEB,4230509,31/03/2022,0,0,0,21,2,0,0,23,21,2,23,0,0
"08044934",Institut Escola d'Hoteleria i Turisme de Barcelona,Barcelona,CEB,CEB,4226054,29/03/2022,0,0,0,12,5,0,0,17,0,3,3,0,5
"08044958",Institut Josep Pla,Barcelona,CEB,CEB,4227298,30/03/2022,0,0,0,16,0,0,0,16,0,0,0,16,0
"08044971",Institut Pere Fontdevila,Gironella,CCE,CCE,4231809,01/04/2022,1,2,3,13,0,0,0,13,0,0,0,13,0
"08044983",Institut Lluís Companys,Tordera,MVO,MVO,4217783,25/03/2022,5,9,14,18,0,0,0,18,0,0,0,18,0
"08044995",Institut Barres i Ones,Badalona,BCO,BCO,4229114,31/03/2022,0,0,0,20,3,0,0,23,20,3,23,20,4
"08045011",Institut Torre del Palau,Terrassa,VOC,VOC,4222341,28/03/2022,0,0,0,25,1,0,0,26,1,1,2,20,0
"08045021",Institut Estela Ibèrica,Santa Perpètua de Mogoda,VOC,VOC,4227152,30/03/2022,0,0,0,0,24,0,1,25,1,1,2,24,0
"08045033",Escola Montpalau,Pineda de Mar,MVO,MVO,4222725,28/03/2022,1,2,3,1,0,2,0,3,0,0,0,9,1
"08045045",Escola Mediterrània,Pineda de Mar,MVO,MVO,4213164,23/03/2022,0,0,0,9,0,0,0,9,9,0,9,9,2
"08045057",Escola El Sagrer,Barcelona,CEB,CEB,4228086,30/03/2022,0,1,1,17,1,0,0,18,17,1,18,17,4
"08045070",Institut Europa,L'Hospitalet de Llobregat,BCO,BCO,4216415,24/03/2022,0,0,0,0,10,0,0,10,0,10,10,9,0
"08045203",Institut Obert de Catalunya,Barcelona,BCO,CEB,4215166,23/03/2022,0,0,0,5,0,11,0,16,4,0,4,5,0
"08045227",CEE Les Aigües,Mataró,MVO,MVO,4227477,30/03/2022,11,8,19,0,0,5,0,5,0,0,0,1,1
"08045306",Institut Ramon Casas i Carbó,Palau-solità i Plegamans,VOC,VOC,4224776,29/03/2022,0,0,0,28,0,0,0,28,0,0,0,0,0
"08045471",Institut Pompeu Fabra,Badalona,BCO,BCO,4229292,31/03/2022,0,0,0,30,0,0,0,30,30,0,30,30,8
"08045483",Institut Vila de Gràcia,Barcelona,CEB,CEB,4228042,30/03/2022,0,0,0,14,0,0,0,14,0,0,0,14,11
"08045513",Institut Flos i Calcat,Barcelona,CEB,CEB,4222058,28/03/2022,2,0,2,11,2,2,0,15,0,0,0,15,1
"08045525",Institut Manuel Carrasco i Formiguera,Barcelona,CEB,CEB,4227233,30/03/2022,0,0,0,13,1,0,0,14,13,1,14,13,14
"08045537",Institut Josep Lluís Sert,Castelldefels,BLL,BLL,4229580,31/03/2022,0,1,1,22,0,0,0,22,0,0,0,10,2
"08045549",Institut Banús,Cerdanyola del Vallès,VOC,VOC,4214180,23/03/2022,0,0,0,10,11,0,0,21,10,11,21,0,4
"08045562",Institut Can Planas,Barberà del Vallès,VOC,VOC,4215429,24/03/2022,0,0,0,25,0,0,0,25,25,0,25,0,0
"08045574",Escola Serra de Marina,Santa Coloma de Gramenet,BCO,BCO,4212842,23/03/2022,1,0,1,18,0,0,0,18,10,0,10,18,6
"08045586",Escola Les Pruneres,Martorelles,MVO,MVO,4218475,25/03/2022,1,0,1,7,0,0,0,7,3,0,3,0,4
"08045598",Escola Mil·lenari,Cardedeu,MVO,MVO,4228048,30/03/2022,0,0,0,14,0,1,2,17,2,0,2,0,4
"08045604",Institut Enric Borràs,Badalona,BCO,BCO,4236099,05/04/2022,0,0,0,27,0,0,0,27,0,0,0,0,7
"08045628",Institut Celestí Bellera,Granollers,MVO,MVO,4229471,31/03/2022,0,0,0,20,0,0,0,20,20,0,20,0,0
"08045641",Institut Lluís Domènech i Montaner,Canet de Mar,MVO,MVO,4218149,25/03/2022,0,0,0,27,0,0,0,27,27,0,27,27,0
"08045653",Institut Dolors Mallafrè i Ros,Vilanova i la Geltrú,BCO,PEN,4228991,31/03/2022,0,0,0,26,2,0,0,28,26,0,26,26,0
"08045665",Institut Ramon Turró i Darder,Malgrat de Mar,MVO,MVO,4213171,23/03/2022,0,0,0,26,1,0,0,27,0,0,0,26,3
"08045677",Institut Thalassa,Montgat,MVO,MVO,4231670,01/04/2022,1,0,1,0,19,0,0,19,0,19,19,18,0
"08045689",Institut Voltrera,Abrera,BLL,BLL,4231285,01/04/2022,1,0,1,19,4,0,0,23,0,0,0,23,10
"08045859",Institut de Corbera de Llobregat,Corbera de Llobregat,BLL,BLL,4231740,01/04/2022,1,0,1,18,0,0,0,18,18,0,18,18,14
"08045860",Institut Miramar,Viladecans,BLL,BLL,4221545,28/03/2022,0,0,0,0,33,0,0,33,0,0,0,0,24
"08046281",Escola Estel-Guinardó,Barcelona,CEB,CEB,4213743,23/03/2022,0,0,0,9,1,0,0,10,9,1,10,9,2
"08046293",Escola Cavall Bernat,Barcelona,CEB,CEB,4229824,31/03/2022,1,0,1,2,0,0,0,2,2,0,2,3,2
"08046581",Institut Lluís Vives,Barcelona,CEB,CEB,4236200,05/04/2022,0,0,0,9,3,0,0,12,0,3,3,9,0
"08046608",Institut Príncep de Viana,Barcelona,CEB,CEB,4217832,25/03/2022,2,0,2,0,19,0,0,19,0,0,0,0,0
"08046645",Institut Molí de la Vila,Capellades,CCE,PEN,4225500,29/03/2022,0,1,1,20,0,0,0,20,0,0,0,20,2
"08046657",Institut Joaquim Blume,Esplugues de Llobregat,BLL,BLL,4218315,25/03/2022,0,0,0,0,10,0,5,15,0,0,0,15,6
"08046669",Institut Ribot i Serra,Sabadell,VOC,VOC,4226032,29/03/2022,0,0,0,21,5,4,0,30,0,0,0,30,4
"08046670",Institut Angeleta Ferrer i Sensat,Sant Cugat del Vallès,VOC,VOC,4228278,30/03/2022,0,1,1,24,0,0,0,24,0,0,0,0,24
"08046682",Institut de Castellar,Castellar del Vallès,VOC,VOC,4221399,28/03/2022,0,0,0,30,0,0,0,30,0,0,0,0,0
"08046694",Institut Centre d'Alt Rendiment Esportiu,Sant Cugat del Vallès,VOC,VOC,4231512,01/04/2022,0,0,0,12,0,0,0,12,0,0,0,0,2
"08046724",Institut Montserrat Roig,Terrassa,VOC,VOC,4231743,01/04/2022,0,0,0,27,3,0,0,30,0,3,3,30,2
"08046736",Institut Milà i Fontanals,Vilafranca del Penedès,BCO,PEN,4222608,28/03/2022,0,12,12,20,2,0,0,22,0,2,2,22,1
"08046748",Institut Thos i Codina,Mataró,MVO,MVO,4237244,05/04/2022,1,0,1,0,0,4,4,8,0,4,4,0,0
"08046751",Institut Ventura Gassol,Badalona,BCO,BCO,4230041,31/03/2022,0,0,0,20,0,0,0,20,0,0,0,16,0
